Tue May 31 2022 12:21:52 GMT+0530 (India Standard Time),26.6371067,92.7980498,71.64311046
Tue May 31 2022 12:21:54 GMT+0530 (India Standard Time),26.6371055,92.798051,52.44818924
Tue May 31 2022 12:21:55 GMT+0530 (India Standard Time),26.637105,92.7980545,75.59464602
Tue May 31 2022 12:21:56 GMT+0530 (India Standard Time),26.6371041,92.7980578,58.4696164
Tue May 31 2022 12:21:57 GMT+0530 (India Standard Time),26.6371035,92.7980618,88.36952766
Tue May 31 2022 12:21:58 GMT+0530 (India Standard Time),26.6371023,92.7980663,40.06389406
Tue May 31 2022 12:21:58 GMT+0530 (India Standard Time),26.6370999,92.7980681,27.11367487
Tue May 31 2022 12:21:59 GMT+0530 (India Standard Time),26.6370998,92.798068,71.01798113
Tue May 31 2022 12:22:00 GMT+0530 (India Standard Time),26.6371007,92.7980705,39.9520368
Tue May 31 2022 12:22:01 GMT+0530 (India Standard Time),26.6371012,92.7980722,72.65279161
Tue May 31 2022 12:22:02 GMT+0530 (India Standard Time),26.6371015,92.7980737,33.88404504
Tue May 31 2022 12:22:03 GMT+0530 (India Standard Time),26.6371021,92.798077,42.75120983
Tue May 31 2022 12:22:02 GMT+0530 (India Standard Time),26.6371011,92.7980773,23.74355788
Tue May 31 2022 12:22:04 GMT+0530 (India Standard Time),26.637102,92.7980782,64.71861236
Tue May 31 2022 12:22:05 GMT+0530 (India Standard Time),26.6371024,92.7980805,65.10578708
Tue May 31 2022 12:22:06 GMT+0530 (India Standard Time),26.6371024,92.7980824,69.3069122
Tue May 31 2022 12:22:07 GMT+0530 (India Standard Time),26.637102,92.7980832,71.37871949
Tue May 31 2022 12:22:08 GMT+0530 (India Standard Time),26.6370979,92.7981052,58.7790987
Tue May 31 2022 12:22:08 GMT+0530 (India Standard Time),26.6370987,92.7981108,11.2000549
Tue May 31 2022 12:22:09 GMT+0530 (India Standard Time),26.6370935,92.7981251,99.33169894
Tue May 31 2022 12:22:10 GMT+0530 (India Standard Time),26.6370912,92.7981398,30.40430729
Tue May 31 2022 12:22:11 GMT+0530 (India Standard Time),26.6370932,92.7981492,23.49397811
Tue May 31 2022 12:22:12 GMT+0530 (India Standard Time),26.6370981,92.7981492,82.319968
Tue May 31 2022 12:22:12 GMT+0530 (India Standard Time),26.6371027,92.7981315,41.51087444
Tue May 31 2022 12:22:12 GMT+0530 (India Standard Time),26.6371046,92.7981119,10.376741
Tue May 31 2022 12:22:12 GMT+0530 (India Standard Time),26.6371058,92.7981062,45.263179
Tue May 31 2022 12:22:15 GMT+0530 (India Standard Time),26.6371088,92.7980983,33.34306657
Tue May 31 2022 12:22:16 GMT+0530 (India Standard Time),26.6371179,92.7981048,27.27738286
Tue May 31 2022 12:22:17 GMT+0530 (India Standard Time),26.6371306,92.7981067,26.96314735
Tue May 31 2022 12:22:18 GMT+0530 (India Standard Time),26.6371458,92.7981024,62.65156566
Tue May 31 2022 12:22:18 GMT+0530 (India Standard Time),26.6371502,92.7981024,22.37891073
Tue May 31 2022 12:22:19 GMT+0530 (India Standard Time),26.6371603,92.7980938,69.75199614
Tue May 31 2022 12:22:20 GMT+0530 (India Standard Time),26.6371727,92.7980824,20.62703457
Tue May 31 2022 12:22:19 GMT+0530 (India Standard Time),26.637156,92.7980867,50.32711883
Tue May 31 2022 12:22:21 GMT+0530 (India Standard Time),26.6371496,92.7980872,34.68216745
Tue May 31 2022 12:22:22 GMT+0530 (India Standard Time),26.6371482,92.7980878,57.17834242
Tue May 31 2022 12:22:23 GMT+0530 (India Standard Time),26.6371614,92.7980919,43.4070114
Tue May 31 2022 12:22:23 GMT+0530 (India Standard Time),26.6371831,92.7980943,66.09475016
Tue May 31 2022 12:22:25 GMT+0530 (India Standard Time),26.6372768,92.798075,89.00630882
Tue May 31 2022 12:22:26 GMT+0530 (India Standard Time),26.6373561,92.7980607,71.11060021
Tue May 31 2022 12:22:27 GMT+0530 (India Standard Time),26.6374408,92.7980431,23.73570127
Tue May 31 2022 12:22:28 GMT+0530 (India Standard Time),26.637522,92.7980348,10.50659032
Tue May 31 2022 12:22:29 GMT+0530 (India Standard Time),26.6375988,92.7980375,77.1296172
Tue May 31 2022 12:22:30 GMT+0530 (India Standard Time),26.6376829,92.7980415,35.03005569
Tue May 31 2022 12:22:31 GMT+0530 (India Standard Time),26.6377698,92.7980549,54.30042903
Tue May 31 2022 12:22:32 GMT+0530 (India Standard Time),26.6378558,92.7980682,46.81584842
Tue May 31 2022 12:22:33 GMT+0530 (India Standard Time),26.6379324,92.7980783,26.48729022
Tue May 31 2022 12:22:34 GMT+0530 (India Standard Time),26.6380039,92.7980828,95.95092479
Tue May 31 2022 12:22:35 GMT+0530 (India Standard Time),26.6380621,92.7980868,62.32714166
Tue May 31 2022 12:22:36 GMT+0530 (India Standard Time),26.6381171,92.79809,32.73615922
Tue May 31 2022 12:22:37 GMT+0530 (India Standard Time),26.6381617,92.7980955,83.14339961
Tue May 31 2022 12:22:38 GMT+0530 (India Standard Time),26.6381963,92.7981028,45.06756975
Tue May 31 2022 12:22:39 GMT+0530 (India Standard Time),26.6382235,92.7981089,97.34013994
Tue May 31 2022 12:22:40 GMT+0530 (India Standard Time),26.6382426,92.7981115,76.05984642
Tue May 31 2022 12:22:41 GMT+0530 (India Standard Time),26.6382526,92.7981161,70.91430177
Tue May 31 2022 12:22:42 GMT+0530 (India Standard Time),26.6382679,92.7981213,26.46131983
Tue May 31 2022 12:22:43 GMT+0530 (India Standard Time),26.6382808,92.7981238,34.46677748
Tue May 31 2022 12:22:44 GMT+0530 (India Standard Time),26.6382967,92.7981258,20.25600295
Tue May 31 2022 12:22:45 GMT+0530 (India Standard Time),26.6383193,92.7981311,3.36822118
Tue May 31 2022 12:22:46 GMT+0530 (India Standard Time),26.6383463,92.798139,67.32792276
Tue May 31 2022 12:22:47 GMT+0530 (India Standard Time),26.6383974,92.7981505,79.16962584
Tue May 31 2022 12:22:48 GMT+0530 (India Standard Time),26.6384633,92.7981609,62.83547007
Tue May 31 2022 12:22:49 GMT+0530 (India Standard Time),26.6384939,92.7981688,69.75618735
Tue May 31 2022 12:22:50 GMT+0530 (India Standard Time),26.6385436,92.7981759,16.37444905
Tue May 31 2022 12:22:51 GMT+0530 (India Standard Time),26.638591,92.7981803,8.142732629
Tue May 31 2022 12:22:52 GMT+0530 (India Standard Time),26.638653,92.7981872,74.06093507
Tue May 31 2022 12:22:53 GMT+0530 (India Standard Time),26.6387089,92.7981943,38.28078128
Tue May 31 2022 12:22:54 GMT+0530 (India Standard Time),26.6387696,92.7982013,26.96500662
Tue May 31 2022 12:22:55 GMT+0530 (India Standard Time),26.638834,92.798209,8.382991325
Tue May 31 2022 12:22:56 GMT+0530 (India Standard Time),26.6389025,92.7982177,52.8464556
Tue May 31 2022 12:22:57 GMT+0530 (India Standard Time),26.6389702,92.798233,72.79004544
Tue May 31 2022 12:22:58 GMT+0530 (India Standard Time),26.6390494,92.7982492,29.33533132
Tue May 31 2022 12:22:59 GMT+0530 (India Standard Time),26.6391262,92.7982636,95.08069466
Tue May 31 2022 12:23:00 GMT+0530 (India Standard Time),26.6391987,92.798274,17.50010062
Tue May 31 2022 12:23:01 GMT+0530 (India Standard Time),26.6392655,92.7982872,53.84667819
Tue May 31 2022 12:23:02 GMT+0530 (India Standard Time),26.6393411,92.7982979,22.54210943
Tue May 31 2022 12:23:03 GMT+0530 (India Standard Time),26.6394211,92.798307,61.66573874
Tue May 31 2022 12:23:04 GMT+0530 (India Standard Time),26.6395073,92.7983175,33.32758514
Tue May 31 2022 12:23:05 GMT+0530 (India Standard Time),26.6395965,92.79833,8.23039464
Tue May 31 2022 12:23:06 GMT+0530 (India Standard Time),26.6396907,92.7983406,29.32729386
Tue May 31 2022 12:23:07 GMT+0530 (India Standard Time),26.6397856,92.7983482,52.19542133
Tue May 31 2022 12:23:08 GMT+0530 (India Standard Time),26.6398808,92.7983541,65.63223022
Tue May 31 2022 12:23:09 GMT+0530 (India Standard Time),26.639973,92.7983631,0.446678242
Tue May 31 2022 12:23:10 GMT+0530 (India Standard Time),26.6400586,92.7983738,15.17424233
Tue May 31 2022 12:23:11 GMT+0530 (India Standard Time),26.6401324,92.7983805,72.62375694
Tue May 31 2022 12:23:12 GMT+0530 (India Standard Time),26.6402011,92.798388,74.34311388
Tue May 31 2022 12:23:13 GMT+0530 (India Standard Time),26.6402755,92.7984006,56.17618577
Tue May 31 2022 12:23:14 GMT+0530 (India Standard Time),26.6403571,92.7984158,59.24117877
Tue May 31 2022 12:23:15 GMT+0530 (India Standard Time),26.6404389,92.7984396,83.59768249
Tue May 31 2022 12:23:16 GMT+0530 (India Standard Time),26.6405252,92.7984684,85.68548489
Tue May 31 2022 12:23:17 GMT+0530 (India Standard Time),26.6406158,92.7984953,97.62911853
Tue May 31 2022 12:23:18 GMT+0530 (India Standard Time),26.6407104,92.7985252,19.27161107
Tue May 31 2022 12:23:19 GMT+0530 (India Standard Time),26.6407972,92.7985582,87.23859499
Tue May 31 2022 12:23:20 GMT+0530 (India Standard Time),26.6408737,92.7985936,29.88515777
Tue May 31 2022 12:23:21 GMT+0530 (India Standard Time),26.6409384,92.7986177,53.78872507
Tue May 31 2022 12:23:22 GMT+0530 (India Standard Time),26.6409933,92.7986301,61.03737689
Tue May 31 2022 12:23:23 GMT+0530 (India Standard Time),26.6410479,92.798643,15.59062981
Tue May 31 2022 12:23:24 GMT+0530 (India Standard Time),26.6411056,92.7986564,2.791665469
Tue May 31 2022 12:23:25 GMT+0530 (India Standard Time),26.6411684,92.7986677,96.10224627
Tue May 31 2022 12:23:26 GMT+0530 (India Standard Time),26.6412386,92.7986759,85.20569561
Tue May 31 2022 12:23:27 GMT+0530 (India Standard Time),26.6413145,92.7986793,67.55780981
Tue May 31 2022 12:23:28 GMT+0530 (India Standard Time),26.6413971,92.7986763,38.86380353
Tue May 31 2022 12:23:29 GMT+0530 (India Standard Time),26.6414848,92.7986724,48.42429591
Tue May 31 2022 12:23:30 GMT+0530 (India Standard Time),26.6415643,92.7986732,8.812581869
Tue May 31 2022 12:23:31 GMT+0530 (India Standard Time),26.6416428,92.7986749,10.84688547
Tue May 31 2022 12:23:32 GMT+0530 (India Standard Time),26.6417051,92.7986795,25.09592154
Tue May 31 2022 12:23:33 GMT+0530 (India Standard Time),26.6417464,92.7986776,61.93004109
Tue May 31 2022 12:23:34 GMT+0530 (India Standard Time),26.641767,92.7986764,73.36091379
Tue May 31 2022 12:23:35 GMT+0530 (India Standard Time),26.6418147,92.7986774,1.990826984
Tue May 31 2022 12:23:36 GMT+0530 (India Standard Time),26.6418493,92.798679,52.19010518
Tue May 31 2022 12:23:37 GMT+0530 (India Standard Time),26.6418999,92.798676,52.51413083
Tue May 31 2022 12:23:38 GMT+0530 (India Standard Time),26.6419366,92.7986734,39.35030572
Tue May 31 2022 12:23:39 GMT+0530 (India Standard Time),26.641968,92.7986726,0.846408791
Tue May 31 2022 12:23:40 GMT+0530 (India Standard Time),26.6420036,92.7986747,55.43183294
Tue May 31 2022 12:23:41 GMT+0530 (India Standard Time),26.6420311,92.7986781,99.34950521
Tue May 31 2022 12:23:42 GMT+0530 (India Standard Time),26.6420649,92.7986822,87.33619471
Tue May 31 2022 12:23:43 GMT+0530 (India Standard Time),26.6420971,92.7986832,62.07855416
Tue May 31 2022 12:23:44 GMT+0530 (India Standard Time),26.6421406,92.7986817,67.0629324
Tue May 31 2022 12:23:45 GMT+0530 (India Standard Time),26.6421797,92.7986755,30.97779148
Tue May 31 2022 12:23:46 GMT+0530 (India Standard Time),26.6422073,92.7986698,75.32818972
Tue May 31 2022 12:23:47 GMT+0530 (India Standard Time),26.6422549,92.7986562,81.79402181
Tue May 31 2022 12:23:48 GMT+0530 (India Standard Time),26.6422888,92.798647,19.98760108
Tue May 31 2022 12:23:49 GMT+0530 (India Standard Time),26.6423147,92.798644,20.24619295
Tue May 31 2022 12:23:50 GMT+0530 (India Standard Time),26.6423337,92.7986476,63.64129596
Tue May 31 2022 12:23:51 GMT+0530 (India Standard Time),26.64237,92.7986612,25.89468153
Tue May 31 2022 12:23:52 GMT+0530 (India Standard Time),26.6423985,92.7986833,66.88143889
Tue May 31 2022 12:23:53 GMT+0530 (India Standard Time),26.6424182,92.7987105,62.24369407
Tue May 31 2022 12:23:54 GMT+0530 (India Standard Time),26.6424267,92.7987291,42.11187145
Tue May 31 2022 12:23:55 GMT+0530 (India Standard Time),26.6424289,92.7987616,87.3608781
Tue May 31 2022 12:23:56 GMT+0530 (India Standard Time),26.6424236,92.798778,22.58094798
Tue May 31 2022 12:23:57 GMT+0530 (India Standard Time),26.6424104,92.7987967,61.85952562
Tue May 31 2022 12:23:58 GMT+0530 (India Standard Time),26.6423937,92.7988151,94.88440629
Tue May 31 2022 12:23:59 GMT+0530 (India Standard Time),26.6423719,92.7988416,38.7258909
Tue May 31 2022 12:24:00 GMT+0530 (India Standard Time),26.6423509,92.7988682,8.144367109
Tue May 31 2022 12:24:01 GMT+0530 (India Standard Time),26.6423367,92.7988794,13.27510255
Tue May 31 2022 12:24:02 GMT+0530 (India Standard Time),26.6423237,92.7988805,57.12459844
Tue May 31 2022 12:24:03 GMT+0530 (India Standard Time),26.642315,92.7988769,31.43337866
Tue May 31 2022 12:24:04 GMT+0530 (India Standard Time),26.642315,92.7988684,42.39317175
Tue May 31 2022 12:24:05 GMT+0530 (India Standard Time),26.6423195,92.798853,90.5165489
Tue May 31 2022 12:24:06 GMT+0530 (India Standard Time),26.6423272,92.7988379,46.53709853
Tue May 31 2022 12:24:07 GMT+0530 (India Standard Time),26.6423341,92.7988269,74.15212469
Tue May 31 2022 12:24:08 GMT+0530 (India Standard Time),26.6423398,92.7988212,1.360565007
Tue May 31 2022 12:24:09 GMT+0530 (India Standard Time),26.6423408,92.7988207,88.65914469
Tue May 31 2022 12:24:10 GMT+0530 (India Standard Time),26.6423401,92.7988266,67.99028817
Tue May 31 2022 12:24:11 GMT+0530 (India Standard Time),26.6423378,92.7988235,26.97105707
Tue May 31 2022 12:24:10 GMT+0530 (India Standard Time),26.6423375,92.798823,52.81881819
Tue May 31 2022 12:24:12 GMT+0530 (India Standard Time),26.6423315,92.7988194,73.287712
Tue May 31 2022 12:24:13 GMT+0530 (India Standard Time),26.6423283,92.7988182,97.92369097
Tue May 31 2022 12:24:14 GMT+0530 (India Standard Time),26.6423273,92.7988178,40.70015356
Tue May 31 2022 12:24:15 GMT+0530 (India Standard Time),26.6423272,92.7988175,99.04012675
Tue May 31 2022 12:24:16 GMT+0530 (India Standard Time),26.6423273,92.7988175,22.33547525
Tue May 31 2022 12:24:15 GMT+0530 (India Standard Time),26.6423273,92.7988174,26.1893023
Tue May 31 2022 12:24:17 GMT+0530 (India Standard Time),26.6423274,92.7988174,27.19058101
Tue May 31 2022 12:24:18 GMT+0530 (India Standard Time),26.6423275,92.7988174,10.89371485
Tue May 31 2022 12:24:19 GMT+0530 (India Standard Time),26.6423275,92.7988174,57.42712765
Tue May 31 2022 12:24:20 GMT+0530 (India Standard Time),26.6423275,92.7988174,96.09128981
Tue May 31 2022 12:24:21 GMT+0530 (India Standard Time),26.6423275,92.7988174,32.16506956
Tue May 31 2022 12:24:20 GMT+0530 (India Standard Time),26.6423275,92.7988174,87.86640782
Tue May 31 2022 12:24:22 GMT+0530 (India Standard Time),26.6423275,92.7988174,45.75153844
Tue May 31 2022 12:24:23 GMT+0530 (India Standard Time),26.6423275,92.7988174,9.925778383
Tue May 31 2022 12:24:24 GMT+0530 (India Standard Time),26.6423278,92.7988171,31.36411294
Tue May 31 2022 12:24:25 GMT+0530 (India Standard Time),26.6423277,92.7988146,87.86724233
Tue May 31 2022 12:24:26 GMT+0530 (India Standard Time),26.6423263,92.7988099,43.94188868
Tue May 31 2022 12:24:25 GMT+0530 (India Standard Time),26.642326,92.7988085,64.1604165
Tue May 31 2022 12:24:27 GMT+0530 (India Standard Time),26.6423255,92.7988054,51.95301127
Tue May 31 2022 12:24:28 GMT+0530 (India Standard Time),26.6423242,92.7988022,61.14720557
Tue May 31 2022 12:24:29 GMT+0530 (India Standard Time),26.6423205,92.7987966,24.56039476
Tue May 31 2022 12:24:30 GMT+0530 (India Standard Time),26.6423125,92.7987933,69.61452441
Tue May 31 2022 12:24:31 GMT+0530 (India Standard Time),26.6423043,92.7987922,13.21142577
Tue May 31 2022 12:24:31 GMT+0530 (India Standard Time),26.642301,92.7987915,75.95259296
Tue May 31 2022 12:24:32 GMT+0530 (India Standard Time),26.642297,92.7987897,34.66553917
Tue May 31 2022 12:24:33 GMT+0530 (India Standard Time),26.6422944,92.7987889,27.4960618
Tue May 31 2022 12:24:34 GMT+0530 (India Standard Time),26.6422945,92.7987884,93.27073804
Tue May 31 2022 12:24:35 GMT+0530 (India Standard Time),26.6422998,92.7987899,88.34929532
Tue May 31 2022 12:24:36 GMT+0530 (India Standard Time),26.6423071,92.7987934,77.50165858
Tue May 31 2022 12:24:36 GMT+0530 (India Standard Time),26.6423098,92.7987938,24.65405617
Tue May 31 2022 12:24:37 GMT+0530 (India Standard Time),26.6423121,92.7987971,88.09594493
Tue May 31 2022 12:24:38 GMT+0530 (India Standard Time),26.6423142,92.7987972,20.25068418
Tue May 31 2022 12:24:39 GMT+0530 (India Standard Time),26.6423157,92.7987981,2.485339596
Tue May 31 2022 12:24:40 GMT+0530 (India Standard Time),26.6423145,92.7987984,49.11505186
Tue May 31 2022 12:24:41 GMT+0530 (India Standard Time),26.6423125,92.7987995,6.110823966
Tue May 31 2022 12:24:42 GMT+0530 (India Standard Time),26.6423112,92.7988002,64.03414112
Tue May 31 2022 12:24:43 GMT+0530 (India Standard Time),26.6423108,92.7988006,1.943174571
Tue May 31 2022 12:24:44 GMT+0530 (India Standard Time),26.6423109,92.7988007,38.69053032
Tue May 31 2022 12:24:45 GMT+0530 (India Standard Time),26.642311,92.7988008,85.73795587
Tue May 31 2022 12:24:46 GMT+0530 (India Standard Time),26.64231,92.7988015,81.40844757
Tue May 31 2022 12:24:47 GMT+0530 (India Standard Time),26.6423099,92.7988031,22.09944202
Tue May 31 2022 12:24:48 GMT+0530 (India Standard Time),26.6423098,92.7988056,85.21989004
Tue May 31 2022 12:24:49 GMT+0530 (India Standard Time),26.6423096,92.7988066,96.77816938
Tue May 31 2022 12:24:50 GMT+0530 (India Standard Time),26.6423095,92.7988073,66.98057757
Tue May 31 2022 12:24:51 GMT+0530 (India Standard Time),26.6423095,92.7988078,84.08242327
Tue May 31 2022 12:24:52 GMT+0530 (India Standard Time),26.6423096,92.7988082,95.73396303
Tue May 31 2022 12:24:53 GMT+0530 (India Standard Time),26.6423096,92.7988086,16.49051036
Tue May 31 2022 12:24:54 GMT+0530 (India Standard Time),26.6423097,92.7988087,66.17834159
Tue May 31 2022 12:24:55 GMT+0530 (India Standard Time),26.6423097,92.7988088,93.27505194
Tue May 31 2022 12:24:56 GMT+0530 (India Standard Time),26.6423097,92.7988089,40.90257333
Tue May 31 2022 12:24:56 GMT+0530 (India Standard Time),26.6423097,92.7988089,95.15946301
Tue May 31 2022 12:24:57 GMT+0530 (India Standard Time),26.6423098,92.798809,15.16007075
Tue May 31 2022 12:24:58 GMT+0530 (India Standard Time),26.6423153,92.7988138,60.66707633
Tue May 31 2022 12:24:59 GMT+0530 (India Standard Time),26.642322,92.7988179,92.17200687
Tue May 31 2022 12:25:00 GMT+0530 (India Standard Time),26.6423277,92.7988215,79.85707468
Tue May 31 2022 12:25:01 GMT+0530 (India Standard Time),26.6423309,92.798824,56.61120719
Tue May 31 2022 12:25:02 GMT+0530 (India Standard Time),26.6423324,92.7988256,95.70171828
Tue May 31 2022 12:25:03 GMT+0530 (India Standard Time),26.642333,92.7988271,23.55705476
Tue May 31 2022 12:25:04 GMT+0530 (India Standard Time),26.6423331,92.7988277,79.1227176
Tue May 31 2022 12:25:05 GMT+0530 (India Standard Time),26.6423329,92.7988282,91.97000908
Tue May 31 2022 12:25:06 GMT+0530 (India Standard Time),26.6423324,92.7988284,76.25211561
Tue May 31 2022 12:25:07 GMT+0530 (India Standard Time),26.642332,92.7988286,97.85077612
Tue May 31 2022 12:25:06 GMT+0530 (India Standard Time),26.6423317,92.7988287,92.99706278
Tue May 31 2022 12:25:08 GMT+0530 (India Standard Time),26.6423315,92.7988288,1.040514531
Tue May 31 2022 12:25:09 GMT+0530 (India Standard Time),26.6423313,92.798829,87.67867978
Tue May 31 2022 12:25:10 GMT+0530 (India Standard Time),26.642331,92.798829,41.86661603
Tue May 31 2022 12:25:11 GMT+0530 (India Standard Time),26.6423309,92.7988291,73.64635789
Tue May 31 2022 12:25:12 GMT+0530 (India Standard Time),26.6423308,92.7988291,97.06239988
Tue May 31 2022 12:25:13 GMT+0530 (India Standard Time),26.6423357,92.7988285,74.72572168
Tue May 31 2022 12:25:14 GMT+0530 (India Standard Time),26.6423385,92.798832,98.60912753
Tue May 31 2022 12:25:15 GMT+0530 (India Standard Time),26.6423407,92.7988387,11.27971745
Tue May 31 2022 12:25:16 GMT+0530 (India Standard Time),26.6423433,92.7988458,55.285501
Tue May 31 2022 12:25:17 GMT+0530 (India Standard Time),26.6423449,92.7988477,95.40831751
Tue May 31 2022 12:25:16 GMT+0530 (India Standard Time),26.6423451,92.7988481,42.46607862
Tue May 31 2022 12:25:18 GMT+0530 (India Standard Time),26.6423455,92.7988487,85.97958789
Tue May 31 2022 12:25:19 GMT+0530 (India Standard Time),26.6423484,92.7988557,67.51589452
Tue May 31 2022 12:25:20 GMT+0530 (India Standard Time),26.6423475,92.7988572,95.78416194
Tue May 31 2022 12:25:21 GMT+0530 (India Standard Time),26.6423438,92.7988485,40.89903859
Tue May 31 2022 12:25:22 GMT+0530 (India Standard Time),26.6423443,92.7988385,58.91878522
Tue May 31 2022 12:25:21 GMT+0530 (India Standard Time),26.6423446,92.7988368,5.495695067
Tue May 31 2022 12:25:23 GMT+0530 (India Standard Time),26.642346,92.7988301,19.61996745
Tue May 31 2022 12:25:24 GMT+0530 (India Standard Time),26.6423468,92.7988234,33.52117573
Tue May 31 2022 12:25:25 GMT+0530 (India Standard Time),26.6423478,92.7988228,56.99993749
Tue May 31 2022 12:25:26 GMT+0530 (India Standard Time),26.6423485,92.7988203,28.1529897
Tue May 31 2022 12:25:27 GMT+0530 (India Standard Time),26.642349,92.7988187,91.97857069
Tue May 31 2022 12:25:26 GMT+0530 (India Standard Time),26.6423491,92.7988183,93.03749486
Tue May 31 2022 12:25:28 GMT+0530 (India Standard Time),26.6423502,92.7988107,51.10528491
Tue May 31 2022 12:25:29 GMT+0530 (India Standard Time),26.6423507,92.7988012,61.54163209
Tue May 31 2022 12:25:30 GMT+0530 (India Standard Time),26.6423512,92.798791,6.742281431
Tue May 31 2022 12:25:31 GMT+0530 (India Standard Time),26.6423519,92.7987841,44.79000551
Tue May 31 2022 12:25:32 GMT+0530 (India Standard Time),26.6423522,92.7987796,59.0848501
Tue May 31 2022 12:25:31 GMT+0530 (India Standard Time),26.6423524,92.7987786,56.84975551
Tue May 31 2022 12:25:33 GMT+0530 (India Standard Time),26.6423524,92.7987761,28.39046186
Tue May 31 2022 12:25:34 GMT+0530 (India Standard Time),26.6423525,92.7987744,10.50685765
Tue May 31 2022 12:25:35 GMT+0530 (India Standard Time),26.6423525,92.7987731,84.17293291
Tue May 31 2022 12:25:34 GMT+0530 (India Standard Time),26.6423525,92.7987727,49.65434739
Tue May 31 2022 12:25:36 GMT+0530 (India Standard Time),26.6423524,92.798772,34.25069119
Tue May 31 2022 12:25:37 GMT+0530 (India Standard Time),26.6423565,92.7987704,24.48652253
Tue May 31 2022 12:25:38 GMT+0530 (India Standard Time),26.6423586,92.7987708,2.828789672
Tue May 31 2022 12:25:39 GMT+0530 (India Standard Time),26.6423585,92.798771,81.38405676
Tue May 31 2022 12:25:40 GMT+0530 (India Standard Time),26.6423574,92.7987687,51.11146876
Tue May 31 2022 12:25:39 GMT+0530 (India Standard Time),26.6423569,92.7987681,76.73847744
Tue May 31 2022 12:25:41 GMT+0530 (India Standard Time),26.6423559,92.7987658,2.435291886
Tue May 31 2022 12:25:42 GMT+0530 (India Standard Time),26.6423546,92.7987635,49.31653833
Tue May 31 2022 12:25:43 GMT+0530 (India Standard Time),26.6423538,92.7987619,89.86071026
Tue May 31 2022 12:25:44 GMT+0530 (India Standard Time),26.6423533,92.798761,57.29784513
